"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","755","1.1 Email & Task - when Case created - all records - 1 user as email recipient","Workflows","Tue May 13 21:17:30 UTC 2025","failed","Tue May 13 21:17:30 UTC 2025","","1. Case Workflows - all case fields enabled in Org Settings","",""
"","36900","1.1.4 validation message for inactive user account","Add User","Tue May 13 21:50:32 UTC 2025","passed","Tue May 13 21:51:09 UTC 2025","","1.1 Org Admin","",""
"","696","1.1 all fields turned on and edited, ""overwrite existing values"" turned OFF","Mass Update Cases","Tue May 13 21:16:10 UTC 2025","failed","Tue May 13 21:16:11 UTC 2025","","1. all fields enabled in Org Settings","",""
"","0","1.6 Org Admin-- minimum case fields -- redirect to Notes tab on Case View page","Add Case","Tue May 13 21:16:30 UTC 2025","skipped","Tue May 13 21:16:30 UTC 2025","","1. --- No Case Number formatting in Org/Office, AutoDispo ON","",""
"","2","5 Five thousand notes for Case and verify notes count on search","","Tue May 13 21:17:29 UTC 2025","skipped","Tue May 13 21:17:29 UTC 2025","","Import Notes","",""
"","1","I.C_4 Five thousand cases and verify cases count on search by ","","Tue May 13 21:16:23 UTC 2025","skipped","Tue May 13 21:16:23 UTC 2025","","Import Cases","",""
"","2","1.1 Org Admin-- All fields enabled -- redirect to View Added Case","Add Case","Tue May 13 21:16:30 UTC 2025","broken","Tue May 13 21:16:30 UTC 2025","","1. --- No Case Number formatting in Org/Office, AutoDispo ON","",""
"","1","1.4 Org Admin-- minimum case fields -- redirect to Add Person page","Add Case","Tue May 13 21:16:30 UTC 2025","skipped","Tue May 13 21:16:30 UTC 2025","","1. --- No Case Number formatting in Org/Office, AutoDispo ON","",""
"","20039","4.3 verify Org Default Case Number Prefix and Org Formatting pattern, before and after page reload","Add Case","Tue May 13 21:19:57 UTC 2025","passed","Tue May 13 21:20:17 UTC 2025","","4. --- with Default Case Number in Org ","",""
"","12221","1.4. redirect to Case View page","Add Person","Tue May 13 21:43:45 UTC 2025","passed","Tue May 13 21:43:57 UTC 2025","","1. Org Admin","",""
"","1","I.C_1 Case with all fields -- user and user group in Case Officer(s) field","","Tue May 13 21:16:23 UTC 2025","broken","Tue May 13 21:16:23 UTC 2025","","Import Cases","",""
"","3","5 Five thousand notes for Item and verify notes count on search","","Tue May 13 21:17:29 UTC 2025","skipped","Tue May 13 21:17:29 UTC 2025","","Import Notes","",""
"","1","I.C.U_1. Import Case Updates - all fields -- user and user group in Case Officer(s) field","","Tue May 13 21:16:15 UTC 2025","broken","Tue May 13 21:16:15 UTC 2025","","Import Case Updates","",""
"","0","6. Import update for item status (CheckIn transaction)","","Tue May 13 21:16:32 UTC 2025","skipped","Tue May 13 21:16:32 UTC 2025","","Import Item Updates","",""
"","675","I.T_1.2 Import Legacy Tasks for Case - Precheck Only","","Tue May 13 21:16:59 UTC 2025","failed","Tue May 13 21:16:59 UTC 2025","","Import Tasks","",""
"","16554","1.2. Optional fields disabled -- redirect to View Added Item -- Item Belongs To Shows All People"" turned OFF in Org Settings -- multiple values selected for ""Item Belongs to"" and Tags","Add Item","Tue May 13 21:28:08 UTC 2025","failed","Tue May 13 21:28:25 UTC 2025","","1. Org Admin","",""
"","21205","6. Auto-Assigned Case Number -- Case Number can be edited when Auto-assigning of Case Numbers is enabled for new cases","","Tue May 13 21:21:45 UTC 2025","passed","Tue May 13 21:22:06 UTC 2025","","Edit Case","",""
"","0","3. Import update for item status (Move transaction)","","Tue May 13 21:16:32 UTC 2025","skipped","Tue May 13 21:16:32 UTC 2025","","Import Item Updates","",""
"","45626","A.M_1. Add Media to Case","","Tue May 13 21:39:12 UTC 2025","passed","Tue May 13 21:39:58 UTC 2025","","Add Media","",""
"","1","1. Import Person with all updated fields","","Tue May 13 21:17:51 UTC 2025","broken","Tue May 13 21:17:51 UTC 2025","","Import People Updates","",""
"","176","1.1.1 'equals' correct Person's name","Search Checkouts","Tue May 13 21:16:27 UTC 2025","failed","Tue May 13 21:16:27 UTC 2025","1.1 Checked Out To","1 Org Admin","",""
"","46376","3.3 --- with required Currency Form attached - System Template","Add Item","Tue May 13 21:34:41 UTC 2025","passed","Tue May 13 21:35:28 UTC 2025","","3 Add Item with Custom Form","",""
"","9233","1.3.2 --- with required Custom Form but not filled out, all optional fields on Form","Add User","Tue May 13 21:51:31 UTC 2025","failed","Tue May 13 21:51:40 UTC 2025","","1.3 --- with Custom Forms","",""
"","34449","1.6. Add Item from Person View/ Items Recovered By -- redirect to Item View/ Notes tab","Add Item","Tue May 13 21:29:10 UTC 2025","passed","Tue May 13 21:29:44 UTC 2025","","1. Org Admin","",""
"","1","1.6. Create and run DR for single parent location - multiple Discrepancies Found","Inventory Reports","Tue May 13 21:16:01 UTC 2025","skipped","Tue May 13 21:16:01 UTC 2025","","1. Parent/child locations with items but without containers","",""
"","36776","5.1 verify Office Default Case Number Prefix","Add Case","Tue May 13 21:20:23 UTC 2025","failed","Tue May 13 21:21:00 UTC 2025","","5. --- with Default Case Number in Office ","",""
